STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00456789,"PULLMAN 2 NW, WA US",3/28/1979,8.9,0,0,7.2,-0.6,-0.6
USC00456789,"PULLMAN 2 NW, WA US",3/29/1979,0.8,0,0,4.4,-0.6,1.1
USC00456789,"PULLMAN 2 NW, WA US",3/30/1979,0,0,0,6.7,0,1.7
USC00456789,"PULLMAN 2 NW, WA US",3/31/1979,0,0,0,5.6,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",4/1/1979,0,0,0,6.7,-2.2,-0.6
USC00456789,"PULLMAN 2 NW, WA US",4/2/1979,5.1,51,51,6.1,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",4/3/1979,1.5,0,0,6.7,-2.2,0.6
USC00456789,"PULLMAN 2 NW, WA US",4/4/1979,0,0,0,7.2,0,4.4
USC00456789,"PULLMAN 2 NW, WA US",4/5/1979,0,0,0,12.8,1.1,6.1
USC00456789,"PULLMAN 2 NW, WA US",4/6/1979,0,0,0,16.1,5,8.3
USC00456789,"PULLMAN 2 NW, WA US",4/7/1979,11.4,0,0,8.3,0.6,4.4
USC00456789,"PULLMAN 2 NW, WA US",4/8/1979,0,0,0,11.1,3.3,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/9/1979,2,0,0,12.2,2.2,2.8
USC00456789,"PULLMAN 2 NW, WA US",4/10/1979,0,0,0,9.4,-1.1,1.1
USC00456789,"PULLMAN 2 NW, WA US",4/11/1979,3.3,89,102,8.3,-0.6,0
USC00456789,"PULLMAN 2 NW, WA US",4/12/1979,2.8,0,0,5,-0.6,2.2
USC00456789,"PULLMAN 2 NW, WA US",4/13/1979,5.6,0,0,10,2.2,3.9
USC00456789,"PULLMAN 2 NW, WA US",4/14/1979,0,0,0,10,1.7,4.4
USC00456789,"PULLMAN 2 NW, WA US",4/15/1979,0,0,0,9.4,2.8,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/16/1979,0.5,0,0,11.7,4.4,7.2
USC00456789,"PULLMAN 2 NW, WA US",4/17/1979,6.4,0,0,16.1,5,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/18/1979,0,0,0,9.4,-2.2,0.6
USC00456789,"PULLMAN 2 NW, WA US",4/19/1979,0,0,0,8.3,-1.7,2.2
USC00456789,"PULLMAN 2 NW, WA US",4/20/1979,1.8,0,0,7.8,-0.6,3.3
USC00456789,"PULLMAN 2 NW, WA US",4/21/1979,0,0,0,11.7,0.6,8.3
USC00456789,"PULLMAN 2 NW, WA US",4/22/1979,0,0,0,14.4,6.7,10
USC00456789,"PULLMAN 2 NW, WA US",4/23/1979,7.4,0,0,13.9,6.1,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/24/1979,17.5,0,0,10.6,4.4,6.1
USC00456789,"PULLMAN 2 NW, WA US",4/25/1979,2.5,0,0,11.7,3.3,8.9
USC00456789,"PULLMAN 2 NW, WA US",4/26/1979,0,0,0,15.6,5.6,10
USC00456789,"PULLMAN 2 NW, WA US",4/27/1979,0,0,0,18.9,6.1,12.2
USC00456789,"PULLMAN 2 NW, WA US",4/28/1979,0,0,0,20.6,6.1,13.9
USC00456789,"PULLMAN 2 NW, WA US",4/29/1979,0,0,0,20,6.1,14.4
USC00456789,"PULLMAN 2 NW, WA US",4/30/1979,0,0,0,20.6,8.3,10.6
USC00456789,"PULLMAN 2 NW, WA US",5/1/1979,3.8,0,0,20.6,8.3,8.9
USC00456789,"PULLMAN 2 NW, WA US",5/2/1979,8.4,0,0,16.1,6.7,7.8
USC00456789,"PULLMAN 2 NW, WA US",5/3/1979,0,0,0,16.1,5,9.4
USC00456789,"PULLMAN 2 NW, WA US",5/4/1979,4.1,0,0,20.6,8.9,10
USC00456789,"PULLMAN 2 NW, WA US",5/5/1979,12.7,0,0,12.8,10,10
USC00456789,"PULLMAN 2 NW, WA US",5/6/1979,9.7,0,0,11.7,3.9,6.7
USC00456789,"PULLMAN 2 NW, WA US",5/7/1979,0,0,0,12.8,1.1,3.9
USC00456789,"PULLMAN 2 NW, WA US",5/8/1979,0,0,0,10.6,3.9,4.4
USC00456789,"PULLMAN 2 NW, WA US",5/9/1979,1.8,0,0,12.8,3.9,5
USC00456789,"PULLMAN 2 NW, WA US",5/10/1979,0,0,0,15,3.3,6.1
USC00456789,"PULLMAN 2 NW, WA US",5/11/1979,0,0,0,13.3,2.2,6.7
USC00456789,"PULLMAN 2 NW, WA US",5/12/1979,0,0,0,16.7,3.9,8.9
USC00456789,"PULLMAN 2 NW, WA US",5/13/1979,0,0,0,18.3,6.1,11.7
USC00456789,"PULLMAN 2 NW, WA US",5/14/1979,0,0,0,18.9,7.2,11.1
USC00456789,"PULLMAN 2 NW, WA US",5/15/1979,0,0,0,22.8,6.7,14.4
USC00456789,"PULLMAN 2 NW, WA US",5/16/1979,0,0,0,22.8,10,10.6
USC00456789,"PULLMAN 2 NW, WA US",5/17/1979,0,0,0,17.8,4.4,8.9
USC00456789,"PULLMAN 2 NW, WA US",5/18/1979,0,0,0,18.3,8.3,10
USC00456789,"PULLMAN 2 NW, WA US",5/19/1979,0,0,0,18.9,2.2,11.1
USC00456789,"PULLMAN 2 NW, WA US",5/20/1979,0,0,0,18.9,2.8,13.9
USC00456789,"PULLMAN 2 NW, WA US",5/21/1979,0,0,0,22.8,7.8,13.9
USC00456789,"PULLMAN 2 NW, WA US",5/22/1979,0,0,0,23.9,7.2,16.7
USC00456789,"PULLMAN 2 NW, WA US",5/23/1979,0,0,0,28.3,13.9,15
USC00456789,"PULLMAN 2 NW, WA US",5/24/1979,2.3,0,0,16.1,11.1,11.1
USC00456789,"PULLMAN 2 NW, WA US",5/25/1979,0.5,0,0,21.1,10,13.3
USC00456789,"PULLMAN 2 NW, WA US",5/26/1979,0,0,0,24.4,12.2,20
USC00456789,"PULLMAN 2 NW, WA US",5/27/1979,0,0,0,24.4,6.1,8.3
USC00456789,"PULLMAN 2 NW, WA US",5/28/1979,0,0,0,14.4,3.3,6.7
USC00456789,"PULLMAN 2 NW, WA US",5/29/1979,0,0,0,12.8,3.3,6.7
USC00456789,"PULLMAN 2 NW, WA US",5/30/1979,0,0,0,15.6,2.8,8.3
USC00456789,"PULLMAN 2 NW, WA US",5/31/1979,0,0,0,20,7.2,12.2
USC00456789,"PULLMAN 2 NW, WA US",6/1/1979,0,0,0,22.2,6.1,12.2
USC00456789,"PULLMAN 2 NW, WA US",6/2/1979,0,0,0,25.6,10.6,17.8
USC00456789,"PULLMAN 2 NW, WA US",6/3/1979,0,0,0,28.3,11.7,20
USC00456789,"PULLMAN 2 NW, WA US",6/4/1979,0,0,0,27.8,13.3,16.7
USC00456789,"PULLMAN 2 NW, WA US",6/5/1979,0,0,0,23.3,13.3,15
USC00456789,"PULLMAN 2 NW, WA US",6/6/1979,0,0,0,20.6,5.6,8.9
USC00456789,"PULLMAN 2 NW, WA US",6/7/1979,1.8,0,0,15,3.9,7.8
USC00456789,"PULLMAN 2 NW, WA US",6/8/1979,0,0,0,17.2,4.4,11.1
USC00456789,"PULLMAN 2 NW, WA US",6/9/1979,0,0,0,21.1,7.2,14.4
USC00456789,"PULLMAN 2 NW, WA US",6/10/1979,0,0,0,25,10,18.9
USC00456789,"PULLMAN 2 NW, WA US",6/11/1979,0,0,0,27.8,12.8,16.1
USC00456789,"PULLMAN 2 NW, WA US",6/12/1979,0,0,0,30,13.3,15
USC00456789,"PULLMAN 2 NW, WA US",6/13/1979,0,0,0,26.1,8.3,9.4
USC00456789,"PULLMAN 2 NW, WA US",6/14/1979,0,0,0,18.3,2.2,8.9
USC00456789,"PULLMAN 2 NW, WA US",6/15/1979,0,0,0,18.3,2.2,6.1
USC00456789,"PULLMAN 2 NW, WA US",6/16/1979,0,0,0,20.6,5.6,11.1
USC00456789,"PULLMAN 2 NW, WA US",6/17/1979,8.9,0,0,16.1,6.7,7.8
USC00456789,"PULLMAN 2 NW, WA US",6/18/1979,12.2,0,0,10,7.8,10
USC00456789,"PULLMAN 2 NW, WA US",6/19/1979,0,0,0,18.9,7.8,10
USC00456789,"PULLMAN 2 NW, WA US",6/20/1979,0,0,0,17.8,6.1,8.3
USC00456789,"PULLMAN 2 NW, WA US",6/21/1979,0,0,0,18.9,6.7,10
USC00456789,"PULLMAN 2 NW, WA US",6/22/1979,0,0,0,21.1,5.6,11.1
USC00456789,"PULLMAN 2 NW, WA US",6/23/1979,0,0,0,22.2,5,14.4
USC00456789,"PULLMAN 2 NW, WA US",6/24/1979,0,0,0,23.9,7.2,19.4
USC00456789,"PULLMAN 2 NW, WA US",6/25/1979,0,0,0,26.7,7.2,12.2
USC00456789,"PULLMAN 2 NW, WA US",6/26/1979,0,0,0,28.9,11.7,16.1
USC00456789,"PULLMAN 2 NW, WA US",6/27/1979,0,0,0,30.6,11.7,16.1
USC00456789,"PULLMAN 2 NW, WA US",6/28/1979,0,0,0,28.3,8.3,16.7
USC00456789,"PULLMAN 2 NW, WA US",6/29/1979,0,0,0,31.7,11.7,13.9
USC00456789,"PULLMAN 2 NW, WA US",6/30/1979,1,0,0,28.3,9.4,12.2
USC00456789,"PULLMAN 2 NW, WA US",7/1/1979,2.5,0,0,18.3,7.2,
USC00456789,"PULLMAN 2 NW, WA US",7/2/1979,5.1,0,0,13.3,5.6,
USC00456789,"PULLMAN 2 NW, WA US",7/3/1979,0,0,0,17.2,2.8,
USC00456789,"PULLMAN 2 NW, WA US",7/4/1979,0,0,0,27.2,11.7,
USC00456789,"PULLMAN 2 NW, WA US",7/5/1979,0.5,0,0,27.2,10,
USC00456789,"PULLMAN 2 NW, WA US",7/6/1979,0,0,0,26.7,14.4,
USC00456789,"PULLMAN 2 NW, WA US",7/7/1979,0,0,0,26.7,8.9,
USC00456789,"PULLMAN 2 NW, WA US",7/8/1979,0,0,0,26.7,11.1,
USC00456789,"PULLMAN 2 NW, WA US",7/9/1979,0,0,0,26.1,11.1,
USC00456789,"PULLMAN 2 NW, WA US",7/10/1979,0,0,0,30,13.3,
USC00456789,"PULLMAN 2 NW, WA US",7/11/1979,3.3,0,0,23.3,10.6,
USC00456789,"PULLMAN 2 NW, WA US",7/12/1979,0,0,0,20.6,10.6,
USC00456789,"PULLMAN 2 NW, WA US",7/13/1979,0,0,0,20.6,4.4,
USC00456789,"PULLMAN 2 NW, WA US",7/14/1979,0,0,0,22.8,6.1,
USC00456789,"PULLMAN 2 NW, WA US",7/15/1979,0,0,0,25,9.4,
USC00456789,"PULLMAN 2 NW, WA US",7/16/1979,0,0,0,28.9,9.4,
USC00456789,"PULLMAN 2 NW, WA US",7/17/1979,0,0,0,32.2,10,
USC00456789,"PULLMAN 2 NW, WA US",7/18/1979,0,0,0,33.9,12.8,
USC00456789,"PULLMAN 2 NW, WA US",7/19/1979,0,0,0,35,14.4,
USC00456789,"PULLMAN 2 NW, WA US",7/20/1979,0,0,0,37.2,14.4,
USC00456789,"PULLMAN 2 NW, WA US",7/21/1979,0,0,0,36.7,15.6,
USC00456789,"PULLMAN 2 NW, WA US",7/22/1979,0,0,0,30.6,11.7,
USC00456789,"PULLMAN 2 NW, WA US",7/23/1979,0,0,0,28.3,7.2,
USC00456789,"PULLMAN 2 NW, WA US",7/24/1979,0,0,0,28.3,7.8,
USC00456789,"PULLMAN 2 NW, WA US",7/25/1979,0,0,0,29.4,8.3,
USC00456789,"PULLMAN 2 NW, WA US",7/26/1979,0,0,0,28.9,8.9,
USC00456789,"PULLMAN 2 NW, WA US",7/27/1979,0,0,0,32.2,10,
USC00456789,"PULLMAN 2 NW, WA US",7/28/1979,0,0,0,32.2,14.4,
USC00456789,"PULLMAN 2 NW, WA US",7/29/1979,0,0,0,27.2,7.8,
USC00456789,"PULLMAN 2 NW, WA US",7/30/1979,0,0,0,28.9,7.2,
USC00456789,"PULLMAN 2 NW, WA US",7/31/1979,0,0,0,29.4,8.9,
USC00456789,"PULLMAN 2 NW, WA US",8/1/1979,0,0,0,32.2,8.9,18.9
USC00456789,"PULLMAN 2 NW, WA US",8/2/1979,0,0,0,28.3,8.3,11.7
USC00456789,"PULLMAN 2 NW, WA US",8/3/1979,0,0,0,30,11.1,15
USC00456789,"PULLMAN 2 NW, WA US",8/4/1979,0,0,0,25.6,5,6.1
USC00456789,"PULLMAN 2 NW, WA US",8/5/1979,0,0,0,31.7,6.1,17.8
USC00456789,"PULLMAN 2 NW, WA US",8/6/1979,0,0,0,26.1,7.2,10
USC00456789,"PULLMAN 2 NW, WA US",8/7/1979,0,0,0,27.2,5.6,9.4
USC00456789,"PULLMAN 2 NW, WA US",8/8/1979,0,0,0,30.6,9.4,16.1
USC00456789,"PULLMAN 2 NW, WA US",8/9/1979,0,0,0,27.8,4.4,7.2
USC00456789,"PULLMAN 2 NW, WA US",8/10/1979,0,0,0,31.1,7.2,10
USC00456789,"PULLMAN 2 NW, WA US",8/11/1979,0,0,0,33.9,10,18.3
USC00456789,"PULLMAN 2 NW, WA US",8/12/1979,0,0,0,30,10.6,16.1
USC00456789,"PULLMAN 2 NW, WA US",8/13/1979,8.4,0,0,31.7,15,18.3
USC00456789,"PULLMAN 2 NW, WA US",8/14/1979,0,0,0,27.2,13.3,13.9
USC00456789,"PULLMAN 2 NW, WA US",8/15/1979,20.3,0,0,21.7,10,11.7
USC00456789,"PULLMAN 2 NW, WA US",8/16/1979,0,0,0,23.3,11.1,12.8
USC00456789,"PULLMAN 2 NW, WA US",8/17/1979,1.3,0,0,29.4,12.8,18.3
USC00456789,"PULLMAN 2 NW, WA US",8/18/1979,0,0,0,29.4,9.4,18.3
USC00456789,"PULLMAN 2 NW, WA US",8/19/1979,2.8,0,0,29.4,11.7,15.6
USC00456789,"PULLMAN 2 NW, WA US",8/20/1979,0,0,0,29.4,10.6,12.8
USC00456789,"PULLMAN 2 NW, WA US",8/21/1979,0,0,0,27.8,11.1,15
USC00456789,"PULLMAN 2 NW, WA US",8/22/1979,0,0,0,23.9,11.7,13.9
USC00456789,"PULLMAN 2 NW, WA US",8/23/1979,1.5,0,0,30.6,11.7,13.9
USC00456789,"PULLMAN 2 NW, WA US",8/24/1979,0,0,0,25.6,10,11.1
USC00456789,"PULLMAN 2 NW, WA US",8/25/1979,0,0,0,25,8.9,15.6
USC00456789,"PULLMAN 2 NW, WA US",8/26/1979,0,0,0,26.1,10.6,15
USC00456789,"PULLMAN 2 NW, WA US",8/27/1979,0,0,0,28.3,10.6,12.2
USC00456789,"PULLMAN 2 NW, WA US",8/28/1979,0,0,0,25,10,11.1
USC00456789,"PULLMAN 2 NW, WA US",8/29/1979,0.8,0,0,26.7,9.4,11.1
USC00456789,"PULLMAN 2 NW, WA US",8/30/1979,1.8,0,0,30.6,11.1,13.9
USC00456789,"PULLMAN 2 NW, WA US",8/31/1979,0,0,0,20.6,12.2,12.2
USC00456789,"PULLMAN 2 NW, WA US",9/1/1979,1.3,0,0,21.7,12.2,
USC00456789,"PULLMAN 2 NW, WA US",9/2/1979,0,0,0,26.7,11.7,
USC00456789,"PULLMAN 2 NW, WA US",9/3/1979,3.3,0,0,24.4,12.8,
USC00456789,"PULLMAN 2 NW, WA US",9/4/1979,0,0,0,15,8.3,
USC00456789,"PULLMAN 2 NW, WA US",9/5/1979,0,0,0,20,8.9,
USC00456789,"PULLMAN 2 NW, WA US",9/6/1979,0,0,0,26.1,7.2,
USC00456789,"PULLMAN 2 NW, WA US",9/7/1979,0,0,0,24.4,7.2,
USC00456789,"PULLMAN 2 NW, WA US",9/8/1979,3.3,0,0,31.7,15.6,
USC00456789,"PULLMAN 2 NW, WA US",9/9/1979,0,0,0,21.7,7.8,
USC00456789,"PULLMAN 2 NW, WA US",9/10/1979,0,0,0,20,2.8,
USC00456789,"PULLMAN 2 NW, WA US",9/11/1979,0,0,0,20,2.2,
USC00456789,"PULLMAN 2 NW, WA US",9/12/1979,0,0,0,21.7,2.2,
USC00456789,"PULLMAN 2 NW, WA US",9/13/1979,0,0,0,23.9,3.9,
USC00456789,"PULLMAN 2 NW, WA US",9/14/1979,0,0,0,26.7,11.1,
USC00456789,"PULLMAN 2 NW, WA US",9/15/1979,0,0,0,30.6,14.4,
USC00456789,"PULLMAN 2 NW, WA US",9/16/1979,0,0,0,32.8,13.3,
USC00456789,"PULLMAN 2 NW, WA US",9/17/1979,0,0,0,26.7,6.7,
USC00456789,"PULLMAN 2 NW, WA US",9/18/1979,0,0,0,28.9,9.4,
USC00456789,"PULLMAN 2 NW, WA US",9/19/1979,0,0,0,30,7.8,
USC00456789,"PULLMAN 2 NW, WA US",9/20/1979,0,0,0,30,10,
USC00456789,"PULLMAN 2 NW, WA US",9/21/1979,0,0,0,31.1,9.4,
USC00456789,"PULLMAN 2 NW, WA US",9/22/1979,0,0,0,23.9,4.4,
USC00456789,"PULLMAN 2 NW, WA US",9/23/1979,0,0,0,23.3,2.8,
USC00456789,"PULLMAN 2 NW, WA US",9/24/1979,0,0,0,23.9,5,
USC00456789,"PULLMAN 2 NW, WA US",9/25/1979,0,0,0,26.7,7.2,
USC00456789,"PULLMAN 2 NW, WA US",9/26/1979,0,0,0,22.8,12.8,
USC00456789,"PULLMAN 2 NW, WA US",9/27/1979,0,0,0,21.1,6.7,
USC00456789,"PULLMAN 2 NW, WA US",9/28/1979,0,0,0,25.6,13.3,
USC00456789,"PULLMAN 2 NW, WA US",9/29/1979,0,0,0,18.9,2.8,
USC00456789,"PULLMAN 2 NW, WA US",9/30/1979,0,0,0,22.8,9.4,
USC00456789,"PULLMAN 2 NW, WA US",10/1/1979,0,0,0,20.6,3.3,8.3
USC00456789,"PULLMAN 2 NW, WA US",10/2/1979,0,0,0,21.1,3.3,5
USC00456789,"PULLMAN 2 NW, WA US",10/3/1979,0,0,0,20.6,1.7,5.6
USC00456789,"PULLMAN 2 NW, WA US",10/4/1979,0,0,0,23.9,5.6,10
USC00456789,"PULLMAN 2 NW, WA US",10/5/1979,0,0,0,24.4,6.1,9.4
USC00456789,"PULLMAN 2 NW, WA US",10/6/1979,0,0,0,25.6,6.1,14.4
USC00456789,"PULLMAN 2 NW, WA US",10/7/1979,0,0,0,27.2,8.3,11.1
USC00456789,"PULLMAN 2 NW, WA US",10/8/1979,0,0,0,23.3,3.9,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/9/1979,0,0,0,21.7,1.1,1.7
USC00456789,"PULLMAN 2 NW, WA US",10/10/1979,0,0,0,20,1.7,8.3
USC00456789,"PULLMAN 2 NW, WA US",10/11/1979,0,0,0,23.3,4.4,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/12/1979,0,0,0,23.3,2.8,6.1
USC00456789,"PULLMAN 2 NW, WA US",10/13/1979,0,0,0,23.9,6.1,10
USC00456789,"PULLMAN 2 NW, WA US",10/14/1979,0,0,0,23.3,8.3,11.7
USC00456789,"PULLMAN 2 NW, WA US",10/15/1979,5.3,0,0,20.6,10,11.1
USC00456789,"PULLMAN 2 NW, WA US",10/16/1979,0,0,0,15.6,6.1,8.3
USC00456789,"PULLMAN 2 NW, WA US",10/17/1979,0,0,0,15,3.9,3.9
USC00456789,"PULLMAN 2 NW, WA US",10/18/1979,0,0,0,12.8,1.1,5.6
USC00456789,"PULLMAN 2 NW, WA US",10/19/1979,20.6,0,0,6.7,3.9,4.4
USC00456789,"PULLMAN 2 NW, WA US",10/20/1979,5.3,0,0,8.9,2.8,3.3
USC00456789,"PULLMAN 2 NW, WA US",10/21/1979,4.8,0,0,8.9,2.8,3.9
USC00456789,"PULLMAN 2 NW, WA US",10/22/1979,0,0,0,8.3,3.3,5.6
USC00456789,"PULLMAN 2 NW, WA US",10/23/1979,4.8,0,0,8.3,5,5.6
USC00456789,"PULLMAN 2 NW, WA US",10/24/1979,0,0,0,11.1,5.6,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/25/1979,1.8,0,0,14.4,7.2,11.7
USC00456789,"PULLMAN 2 NW, WA US",10/26/1979,8.9,0,0,12.2,3.3,6.7
USC00456789,"PULLMAN 2 NW, WA US",10/27/1979,0,0,0,12.8,5.6,6.7
USC00456789,"PULLMAN 2 NW, WA US",10/28/1979,0.3,0,0,11.7,-0.6,2.2
USC00456789,"PULLMAN 2 NW, WA US",10/29/1979,1.8,0,0,6.1,2.2,2.2
USC00456789,"PULLMAN 2 NW, WA US",10/30/1979,0,0,0,8.9,0,1.7
USC00456789,"PULLMAN 2 NW, WA US",10/31/1979,0,0,0,6.7,-3.3,-1.7
USC00456789,"PULLMAN 2 NW, WA US",11/1/1979,0,0,0,7.2,-1.7,1.7
USC00456789,"PULLMAN 2 NW, WA US",11/2/1979,0,0,0,6.1,-1.1,-0.6
USC00456789,"PULLMAN 2 NW, WA US",11/3/1979,0,0,0,7.2,-0.6,5
USC00456789,"PULLMAN 2 NW, WA US",11/4/1979,0,0,0,12.2,1.1,2.2
USC00456789,"PULLMAN 2 NW, WA US",11/5/1979,5.1,0,0,5.6,1.7,4.4
USC00456789,"PULLMAN 2 NW, WA US",11/6/1979,0,0,0,10.6,3.9,5
USC00456789,"PULLMAN 2 NW, WA US",11/7/1979,0,0,0,12.2,-1.7,0
USC00456789,"PULLMAN 2 NW, WA US",11/8/1979,0,0,0,3.3,-0.6,1.1
USC00456789,"PULLMAN 2 NW, WA US",11/9/1979,0,0,0,5.6,-2.2,0.6
USC00456789,"PULLMAN 2 NW, WA US",11/10/1979,0,0,0,4.4,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",11/11/1979,0,0,0,1.7,-1.7,0.6
USC00456789,"PULLMAN 2 NW, WA US",11/12/1979,0,0,0,6.7,-0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",11/13/1979,0,0,0,8.3,-3.9,-2.8
USC00456789,"PULLMAN 2 NW, WA US",11/14/1979,0,0,0,2.2,-4.4,-3.9
USC00456789,"PULLMAN 2 NW, WA US",11/15/1979,0,0,0,8.9,-6.7,-6.1
USC00456789,"PULLMAN 2 NW, WA US",11/16/1979,0,0,0,2.8,-6.1,-1.1
USC00456789,"PULLMAN 2 NW, WA US",11/17/1979,14.7,0,0,7.2,-1.1,5
USC00456789,"PULLMAN 2 NW, WA US",11/18/1979,6.1,0,0,5.6,1.7,1.7
USC00456789,"PULLMAN 2 NW, WA US",11/19/1979,0,0,0,2.8,-3.9,-2.8
USC00456789,"PULLMAN 2 NW, WA US",11/20/1979,0,0,0,2.8,-2.8,-2.8
USC00456789,"PULLMAN 2 NW, WA US",11/21/1979,0,0,0,1.7,-3.9,-3.3
USC00456789,"PULLMAN 2 NW, WA US",11/22/1979,0,0,0,2.8,-3.3,0
USC00456789,"PULLMAN 2 NW, WA US",11/23/1979,13.5,30,25,3.3,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",11/24/1979,0.3,18,25,5,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",11/25/1979,4.6,43,76,1.1,-4.4,-4.4
USC00456789,"PULLMAN 2 NW, WA US",11/26/1979,0,0,76,-1.1,-8.3,-4.4
USC00456789,"PULLMAN 2 NW, WA US",11/27/1979,0,0,76,-2.8,-5,-3.3
USC00456789,"PULLMAN 2 NW, WA US",11/28/1979,0,0,76,-1.1,-12.2,-11.7
USC00456789,"PULLMAN 2 NW, WA US",11/29/1979,0,0,76,-3.9,-11.7,-7.2
USC00456789,"PULLMAN 2 NW, WA US",11/30/1979,0,0,76,-2.8,-11.1,-2.8
USC00456789,"PULLMAN 2 NW, WA US",12/1/1979,0.3,3,76,-1.1,-5,-2.8
USC00456789,"PULLMAN 2 NW, WA US",12/2/1979,3.8,0,25,4.4,-3.3,3.9
USC00456789,"PULLMAN 2 NW, WA US",12/3/1979,12.4,0,0,4.4,1.7,3.3
USC00456789,"PULLMAN 2 NW, WA US",12/4/1979,5.3,0,0,11.7,3.3,5.6
USC00456789,"PULLMAN 2 NW, WA US",12/5/1979,10.7,0,0,6.1,0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",12/6/1979,0.8,0,0,4.4,0.6,4.4
USC00456789,"PULLMAN 2 NW, WA US",12/7/1979,0,0,0,8.3,0.6,2.2
USC00456789,"PULLMAN 2 NW, WA US",12/8/1979,0,0,0,5.6,1.7,3.9
USC00456789,"PULLMAN 2 NW, WA US",12/9/1979,0,0,0,11.1,3.3,4.4
USC00456789,"PULLMAN 2 NW, WA US",12/10/1979,3,0,0,8.3,-2.2,-2.2
USC00456789,"PULLMAN 2 NW, WA US",12/11/1979,0,0,0,1.1,-8.3,-6.7
USC00456789,"PULLMAN 2 NW, WA US",12/12/1979,0,0,0,3.3,-7.2,2.2
USC00456789,"PULLMAN 2 NW, WA US",12/13/1979,0,0,0,3.9,-1.7,0
USC00456789,"PULLMAN 2 NW, WA US",12/14/1979,1,0,0,6.1,-0.6,3.9
USC00456789,"PULLMAN 2 NW, WA US",12/15/1979,2.3,0,0,8.3,2.8,5
USC00456789,"PULLMAN 2 NW, WA US",12/16/1979,5.3,38,25,4.4,-5.6,-1.7
USC00456789,"PULLMAN 2 NW, WA US",12/17/1979,0.8,0,0,6.1,-3.9,6.1
USC00456789,"PULLMAN 2 NW, WA US",12/18/1979,0,0,0,8.9,5.6,7.2
USC00456789,"PULLMAN 2 NW, WA US",12/19/1979,0,0,0,10,3.9,5
USC00456789,"PULLMAN 2 NW, WA US",12/20/1979,0,0,0,7.8,1.7,2.2
USC00456789,"PULLMAN 2 NW, WA US",12/21/1979,0,0,0,7.8,1.1,2.2
USC00456789,"PULLMAN 2 NW, WA US",12/22/1979,0,0,0,7.2,-2.2,-1.1
USC00456789,"PULLMAN 2 NW, WA US",12/23/1979,0,0,0,2.2,-4.4,-2.8
USC00456789,"PULLMAN 2 NW, WA US",12/24/1979,0,0,0,2.2,-3.3,2.2
USC00456789,"PULLMAN 2 NW, WA US",12/25/1979,6.1,13,0,3.9,-0.6,0
USC00456789,"PULLMAN 2 NW, WA US",12/26/1979,0,0,0,2.8,-1.7,-1.1
USC00456789,"PULLMAN 2 NW, WA US",12/27/1979,0,0,0,3.3,-2.2,-1.1
USC00456789,"PULLMAN 2 NW, WA US",12/28/1979,0,0,0,2.2,-4.4,-3.3
USC00456789,"PULLMAN 2 NW, WA US",12/29/1979,0,0,0,1.7,-5,-1.7
USC00456789,"PULLMAN 2 NW, WA US",12/30/1979,0,0,0,0,-3.3,-2.2
USC00456789,"PULLMAN 2 NW, WA US",12/31/1979,2.8,0,0,2.2,-2.8,2.2
USC00456789,"PULLMAN 2 NW, WA US",1/1/1980,6.1,0,0,3.3,1.1,2.8
USC00456789,"PULLMAN 2 NW, WA US",1/2/1980,0,0,0,5,0,0.6
USC00456789,"PULLMAN 2 NW, WA US",1/3/1980,4.6,13,25,3.9,-3.9,-1.7
USC00456789,"PULLMAN 2 NW, WA US",1/4/1980,0,0,25,0.6,-3.3,-1.1
USC00456789,"PULLMAN 2 NW, WA US",1/5/1980,18,76,76,1.1,-1.7,-1.7
USC00456789,"PULLMAN 2 NW, WA US",1/6/1980,1.5,25,76,-1.7,-16.1,-16.1
USC00456789,"PULLMAN 2 NW, WA US",1/7/1980,0,0,76,-6.7,-17.2,-15.6
USC00456789,"PULLMAN 2 NW, WA US",1/8/1980,1.3,38,127,-7.2,-17.2,-8.3
USC00456789,"PULLMAN 2 NW, WA US",1/9/1980,12.4,229,356,-7.2,-10.6,-10
USC00456789,"PULLMAN 2 NW, WA US",1/10/1980,6.6,127,406,-7.2,-14.4,-12.2
USC00456789,"PULLMAN 2 NW, WA US",1/11/1980,1.3,0,406,-5,-12.2,-6.1
USC00456789,"PULLMAN 2 NW, WA US",1/12/1980,1.5,0,356,7.8,-6.7,6.7
USC00456789,"PULLMAN 2 NW, WA US",1/13/1980,8.1,0,279,7.8,0,1.1
